Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
49,Musician,60744.86,5261.071667,4,4,5,4,Credit-Builder Loan,3,12,3.4,3,Poor,1437.95,27.43460516,33,No,128.6266793,267.3098128,High_spent_Small_value_payments,390.1706746,0
20,Musician,54025.95,4426.1625,6,3,29,4,Mortgage Loan,16,15,15.19,10,Standard,2331.61,34.93435242,27,Yes,114.6320341,101.4899886,High_spent_Large_value_payments,466.4942273,0
36,Musician,102333.28,8306.773333,6,5,6,4,Debt Consolidation Loan,19,9,15.01,6,Standard,1052.65,28.8000357,18,Yes,223.9686288,337.8597601,High_spent_Small_value_payments,528.8489444,0
37,Teacher,17172.14,1381.011667,5,6,15,3,Mortgage Loan,22,16,26.21,6,Poor,2334.98,32.31705706,17,Yes,24.95699192,83.19939764,Low_spent_Small_value_payments,319.9447771,0
30,Mechanic,9970.16,625.8466667,7,6,23,8,Debt Consolidation Loan,31,25,19.84,6,Poor,2663.53,25.68507723,10,Yes,42.00096373,72.69215895,Low_spent_Small_value_payments,237.891544,0
55,Architect,14230.995,1381.91625,3,3,10,4,Mortgage Loan,10,10,7.64,0,Good,626.64,24.63403435,40,No,44.91308007,107.3178627,Low_spent_Small_value_payments,275.9606822,1
46,Musician,77923,6306.583333,1,6,6,3,Auto Loan,13,7,9.68,1,Poor,1101.45,34.49938205,21,No,112.7311418,360.1464195,Low_spent_Medium_value_payments,437.780772,0
47,Mechanic,103838.72,8605.226667,7,3,8,1,Personal Loan,18,11,10.07,1,Standard,494.31,39.5874216,20,Yes,49.28518984,10000,High_spent_Medium_value_payments,945.8393117,0
42,Media_Manager,16054.06,1416.838333,8,5,7,3,Personal Loan,23,15,12.87,5,Poor,2457.58,37.31224691,15,Yes,25.82604129,66.97508767,!@9#%8,338.8827044,0
38,Media_Manager,20382.97,1451.580833,6,9,28,6,Student Loan,35,23,8.03,11,Poor,2536.84,33.77311551,26,Yes,56.85068878,110.5138115,Low_spent_Medium_value_payments,257.7935831,0
21,Entrepreneur,18014.3,1734.191667,8,8,16,6,Mortgage Loan,58,15,3.43,8,Poor,2216.07,28.55021784,16,Yes,58.81059794,34.57025405,!@9#%8,330.0383147,0
33,Developer,80182.28,6684.856667,4,4,9,1,Home Equity Loan,7,8,1.9,0,Standard,645.51,41.433972,39,No,36.0389546,178.4919913,High_spent_Medium_value_payments,703.9547207,0
21,Teacher,36568.05,3011.3375,4,7,12,4,Mortgage Loan,10,14,2.83,0,Standard,1417.22,26.10820019,29,Yes,72.58745422,65.95670703,High_spent_Large_value_payments,402.5895888,0
44,Manager,94330.83,8076.9025,3,4,9,6,Mortgage Loan,10,14,15.93,7,Standard,185.98,30.09655141,25,Yes,243.9457557,114.4836566,High_spent_Large_value_payments,689.2608377,0
27,Doctor,16805.54,1451.461667,6,5,20,3,Debt Consolidation Loan,18,19,16.22,6,Standard,438.74,25.7505211,33,Yes,24.43092421,39.58827438,Low_spent_Medium_value_payments,361.1269681,0
35,Media_Manager,95111.1,7724.925,5,2,12,1,Mortgage Loan,7,1,11.65,0,Good,467.35,33.97359206,25,No,75.39015602,378.8962771,High_spent_Small_value_payments,578.2060668,1
42,Manager,19249.61,1377.134167,8,5,20,4,Mortgage Loan,9,20,12.7,10,Standard,2600.77,32.97619975,13,Yes,45.64719161,57.35599016,High_spent_Small_value_payments,294.7102349,0
18,Doctor,36933.77,3324.814167,4,6,8,,Mortgage Loan,13,10,6.65,1,Poor,185.39,25.9013043,22,No,62.86437392,67.88328846,High_spent_Large_value_payments,441.7337543,0
18,Teacher,16888.405,1564.367083,6,6,16,1,Debt Consolidation Loan,31,14,10.17,0,Poor,724.57,37.90524686,28,No,8.157936039,86.0431026,Low_spent_Large_value_payments,332.2356697,0
36,Mechanic,14061.55,1371.795833,7,9,16,8,Mortgage Loan,57,18,5.43,9,Poor,4060.87,32.05078547,14,Yes,56.86810302,147.7989041,Low_spent_Small_value_payments,222.5125762,0
50,Lawyer,131080.8,11015.4,5,7,10,2,Debt Consolidation Loan,8,18,6.28,4,Standard,161.29,39.20208248,30,No,136.0498222,439.9498782,High_spent_Medium_value_payments,775.5402996,0
43,Mechanic,19399.32,1680.61,10,7,27,7,Student Loan,41,15,6.04,10,Poor,2443.94,29.67914609,13,Yes,98.04771701,42.34155062,High_spent_Large_value_payments,267.6717324,0
51,Manager,170614.28,14463.85667,2,6,9,2,Auto Loan,0,2,0.73,3,Good,849.69,42.92082638,21,No,208.9074794,213.9507381,High_spent_Large_value_payments,1263.527449,1
29,Mechanic,8753.205,919.43375,7,6,21,8,Mortgage Loan,31,25,6.87,8,Poor,2355.66,27.93659989,22,Yes,38050,64.13764769,Low_spent_Small_value_payments,276.0467426,0
40,Accountant,18979.35,1712.6125,8,10,29,7,Mortgage Loan,30,12,16.12,11,Standard,1472.35,27.47566973,14,Yes,95.00727385,42.01893868,!@9#%8,284.2350375,0
21,Manager,17143.76,1451.646667,8,8,15,8,Mortgage Loan,38,18,16.39,12,Poor,3266.57,35.8172327,7,Yes,75.58541391,36.52378492,High_spent_Medium_value_payments,283.0554678,0
33,Journalist,60694.74,4976.895,7,7,30,4,Student Loan,14,11,7.59,10,Standard,1661.55,25.85606643,15,Yes,179.5820579,289.6558435,!@9#%8,288.4515985,0
54,Musician,22209,2117.75,4,5,18,4,Mortgage Loan,25,12,15.25,0,Standard,281.35,40.42465409,24,Yes,48.68604727,76.75858732,High_spent_Medium_value_payments,336.3303654,0
35,Media_Manager,67422.8,5435.566667,4,7,12,2,Student Loan,2,13,16.16,1,Standard,1082.56,28.29152215,31,Yes,85.74783602,164.501545,High_spent_Small_value_payments,553.3072856,0
53,Engineer,44330.2,3744.183333,4,3,9,1,Mortgage Loan,7,0,10.02,3,Good,1483.39,28.39281687,25,No,20.27273486,372.1129067,!@9#%8,272.0326917,1
28,Doctor,31969.22,2946.101667,,5,8,6,Mortgage Loan,8,17,16.98,6,Poor,1334.68,33.17722851,8,Yes,142.9652748,84.15716357,High_spent_Small_value_payments,327.4877283,0
31,Scientist,67151.6,5497.966667,5,4,11,7,Auto Loan,26,13,16.56,6,Standard,41.67,23.32099048,7,Yes,369.9293787,389.4975931,Low_spent_Small_value_payments,80.36969483,0
54,Lawyer,57524.56,5035.713333,4,7,9,2,Student Loan,11,10,1.59,3,Poor,1068.65,31.9269031,23,No,67.02733725,288.3797999,High_spent_Small_value_payments,408.1641962,0
44,Journalist,10427.44,629.9533333,9,5,21,7,Mortgage Loan,50,15,11.62,11,Poor,1367.85,35.45580896,14,Yes,56.85374314,29.93666179,Low_spent_Small_value_payments,266.2049284,0
41,Scientist,35350.24,3085.853333,4,7,20,7,Auto Loan,19,11,14.26,7,Standard,543.54,24.98827258,5,Yes,139.6974502,130.3475791,Low_spent_Small_value_payments,328.540304,0
28,Writer,8504.55,934.7125,8,6,23,7,Mortgage Loan,23,24,5.58,9,Poor,2870.02,31.13222675,9,Yes,26.61087677,59.53403873,Low_spent_Small_value_payments,297.3263345,0
24,Manager,16490.75,1616.229167,8,10,22,9,Mortgage Loan,34,21,0.83,11,Poor,2394.72,32.89813419,8,Yes,87.79010565,47.17288858,Low_spent_Large_value_payments,296.6599224,0
22,Entrepreneur,22320.325,1966.027083,0,7,9,3,Mortgage Loan,21,2,-2.37,4,Poor,983.12,34.87519132,26,No,40.92697968,47.71767178,High_spent_Large_value_payments,347.9580569,0
52,Journalist,170824.68,14489.39,0,3,4,4,Debt Consolidation Loan,6,4,1.25,4,Good,1167.04,25.31237739,27,NM,566.1347697,911.0047721,Low_spent_Large_value_payments,241.7994582,1
34,Media_Manager,31820.56,2520.713333,7,6,8,1,Personal Loan,23,15,8.44,2,Standard,1394.06,36.65699685,29,Yes,17.29983196,81.93858224,Low_spent_Large_value_payments,422.8329191,0
28,Media_Manager,78066.48,6673.54,7,8,20,4,Auto Loan,38,6,17.2,6,Standard,1703.06,34.31743491,24,Yes,132.911175,462.5827228,!@9#%8,351.8601021,0
19,Doctor,31204.74,2888.395,8,4,8,4,Credit-Builder Loan,30,18,10.75,4,Standard,611.99,39.06433076,8,Yes,96.22099548,362.1320798,Low_spent_Small_value_payments,120.4864247,0
37,Mechanic,14599.89,1464.6575,7,8,21,5,Debt Consolidation Loan,23,13,31.64,8,Poor,2660.55,30.5955708,12,Yes,39.08622974,54.07497991,!@9#%8,333.3045403,0
,Writer,28443.42,2314.285,7,4,9,2,Personal Loan,27,9,7.23,4,Standard,1476.31,34.91757335,30,NM,39.80748156,98.32151414,Low_spent_Large_value_payments,363.2995043,0
46,Journalist,24363.78,1792.315,3,3,19,2,Home Equity Loan,9,16,15.79,4,Poor,242.11,38.21351635,31,Yes,32.81755487,29.59849681,High_spent_Large_value_payments,356.8154483,0
34,Architect,40295.72,3627.976667,2,4,5,3,Mortgage Loan,17,1,7.04,4,Good,457.44,31.01444926,22,No,77.09602411,154.1783888,High_spent_Small_value_payments,391.5232538,0
30,Doctor,32943.66,2811.305,5,6,14,6,Student Loan,20,11,17.52,7,Standard,226.74,35.59932086,11,Yes,162.9339639,84.1181167,Low_spent_Large_value_payments,304.0784194,0
15,Media_Manager,46271.32,4105.943333,3,5,7,6,Mortgage Loan,8,15,17.54,5,Standard,640.52,28.34878099,19,Yes,175.4212438,94.62059127,High_spent_Large_value_payments,380.5524983,0
28,Accountant,88957.38,7433.115,4,4,5,1,Student Loan,19,18,11.52,0,Standard,1008.3,38.43706016,26,NM,45.86939842,132.144042,High_spent_Small_value_payments,825.2980596,0
53,Media_Manager,65869.24,5702.103333,1,7,10,3,Student Loan,1,6,5.2,2,Good,506.2,34.15807211,18,No,154.1622312,64.69797316,High_spent_Medium_value_payments,601.350129,1
,Manager,56483.64,4900.97,8,3,10,3,Mortgage Loan,23,19,3.72,4,Good,213.93,31.35868081,27,No,87.74219338,86.49446676,High_spent_Medium_value_payments,565.8603399,0
20,Lawyer,81769.35,6995.1125,7,5,13,4,Mortgage Loan,15,17,3.27,0,Standard,535.75,40.72266413,23,No,183.2770971,430.416616,!@9#%8,345.8175369,0
54,Mechanic,166741.48,14131.12333,4,5,12,3,Credit-Builder Loan,14,12,1.83,0,Good,117.12,25.580085,36,No,337.255643,458.5994181,High_spent_Medium_value_payments,867.2572723,1
27,Mechanic,8246.71,557.2258333,6,3,34,7,Student Loan,6,14,7.58,10,Standard,2006.97,34.66826749,14,Yes,39.11464705,33.56676174,Low_spent_Small_value_payments,273.0411745,0
39,Entrepreneur,43981.4,3431.116667,3,6,7,5,Student Loan,16,21,13.77,7,Poor,534.16,36.45780311,10,Yes,113.8791951,105.32248,High_spent_Medium_value_payments,373.9099916,0
25,Musician,34202.45,2627.204167,3,4,14,4,Student Loan,28,15,3.39,2,Poor,852.87,31.86606781,28,Yes,85.27708285,89.820319,Low_spent_Small_value_payments,377.6230148,0
23,Manager,17891.16,1583.93,10,9,27,8,Mortgage Loan,49,18,7.62,8,Poor,2200.96,30.2775578,8,Yes,82.54459372,92.97857105,Low_spent_Medium_value_payments,262.8698352,0
34,Developer,58248.33,4722.0275,8,6,33,5,Credit-Builder Loan,25,22,18.38,12,Poor,1528.09,25.24879182,13,Yes,213.876538,180.391107,Low_spent_Large_value_payments,347.9351051,0
44,Doctor,22530.97,1684.580833,3,3,4,1,Personal Loan,3,14,8.89,4,Good,370.35,28.47850163,29,No,11.3815999,38.82521514,!@9#%8,378.2512683,1
,Entrepreneur,62679.87,5375.3225,8,8,17,2,Mortgage Loan,34,19,3.1,6,Poor,2172.76,26.82130661,20,Yes,100.1026009,173.3711554,Low_spent_Medium_value_payments,544.0584937,0
53,Mechanic,17250.52,1682.543333,1,6,10,3,Mortgage Loan,15,5,4.86,1,Good,1308.31,29.03545524,36,No,24.3258823,185.4054857,Low_spent_Small_value_payments,248.5229653,0
35,Journalist,37233.5,2822.791667,10,5,30,7,Credit-Builder Loan,31,18,22.27,6,Poor,3410.45,25.9423439,5,Yes,183.9387737,187.7614329,Low_spent_Medium_value_payments,190.5789601,0
21,Developer,25428.7,2016.058333,5,4,15,6,Student Loan,6,21,11.78,7,Standard,1167.79,34.37399894,14,Yes,85.08819787,159.3780179,Low_spent_Medium_value_payments,237.1396176,0
40,Developer,9615.485,607.2904167,7,6,32,6,Student Loan,11,14,17.31,12,Standard,2107.04,31.19277102,19,Yes,40.69487717,39.50849287,High_spent_Small_value_payments,240.5256716,0
45,Teacher,9400.2,719.35,,5,33,7,Mortgage Loan,47,20,4.52,9,Poor,1795.69,28.82802171,16,Yes,45.88919371,26.77364843,Low_spent_Large_value_payments,269.2721579,0
25,Developer,35023.49,2651.624167,3,4,18,3,Personal Loan,22,12,12.86,4,Standard,305.79,26.37384521,36,Yes,52.66554536,221.2642252,Low_spent_Small_value_payments,281.2326461,0
24,Manager,68484.44,5684.036667,5,7,5,5,Credit-Builder Loan,12,17,12.52,8,Standard,105.41,38.48800329,13,Yes,225.5356673,69.35559664,High_spent_Large_value_payments,513.5124027,0
44,Manager,33401.1,2701.425,1,7,1,2,Personal Loan,3,9,11.39,3,Good,857.99,39.60992034,22,No,54.21282396,223.6135321,Low_spent_Small_value_payments,282.316144,1
22,Scientist,43788.75,3394.0625,3,7,10,1,Personal Loan,3,3,4.43,4,Poor,1427.84,29.76450029,33,No,23.44304387,69.41586914,High_spent_Large_value_payments,486.547337,0
15,Media_Manager,42447.54,3583.295,5,5,13,4,Mortgage Loan,12,16,12.04,7,Standard,2103.16,26.00762082,22,Yes,95.24041675,10000,!@9#%8,253.181023,0
21,Entrepreneur,147058.64,12319.88667,2,3,11,2,Home Equity Loan,12,-1,9.92,3,Good,1377.33,36.70038813,29,No,193.3529607,421.8406916,Low_spent_Medium_value_payments,896.7950144,1
51,Manager,18710.74,1363.228333,2,6,8,4,Student Loan,1,8,10.13,1,Good,830.7,40.05312538,31,No,50.32093195,79.62063862,Low_spent_Small_value_payments,296.3812628,1
39,Accountant,80402.72,6780.226667,9,8,25,5,Auto Loan,28,25,25.25,11,Poor,3167,38.11354553,10,Yes,178.6006603,435.1695951,High_spent_Small_value_payments,324.2524113,0
43,Scientist,15361.32,1362.11,10,10,17,9,Mortgage Loan,24,17,22.95,11,Poor,2899.99,32.70060774,8,Yes,111.9039843,134.0858159,Low_spent_Small_value_payments,180.2211998,0
40,Scientist,54072.94,4700.078333,6,6,12,3,Credit-Builder Loan,12,15,7.33,1,Standard,1388.27,23.85558962,37,No,72.89893779,102.9943938,High_spent_Small_value_payments,554.1145017,0
41,Media_Manager,19006.52,1551.876667,7,6,15,5,Student Loan,39,17,5.69,11,Poor,2930.71,32.54440185,5,NM,48.95753866,102.2830702,!@9#%8,273.9470578,0
37,Developer,42252.7,3381.058333,6,6,13,4,Mortgage Loan,8,20,7.69,4,Standard,718.36,38.74967657,31,Yes,38224,166.4492137,High_spent_Small_value_payments,312.6067381,0
27,Teacher,97363.36,8059.613333,5,5,16,3,Mortgage Loan,13,10,15.5,6,Standard,205.37,36.75799238,20,Yes,152.3969132,53.50861572,High_spent_Large_value_payments,840.0558044,0
32,Doctor,21903.85,1940.320833,3,5,5,1,Credit-Builder Loan,24,17,12.96,1,Standard,1426.3,37.48974121,37,Yes,13.2736255,25.98863398,High_spent_Medium_value_payments,404.7698238,0
49,Musician,93068.88,7497.74,4,7,16,4,Mortgage Loan,30,18,0.36,4,Standard,151.6,33.00040469,26,No,221.0215,531.1960999,Low_spent_Medium_value_payments,277.5564001,0
23,Engineer,48854.85,3957.2375,9,5,16,6,Student Loan,21,25,21.82,10,Poor,3013.18,25.34292067,14,Yes,208.9850256,149.2068137,Low_spent_Medium_value_payments,317.5319107,0
35,Musician,28810.71,2367.8925,7,3,10,1,Auto Loan,10,9,14.03,7,Standard,454.58,39.43695955,15,NM,20.76803282,71.83411442,Low_spent_Large_value_payments,414.1871028,0
19,Manager,7290.88,406.5733333,3,4,27,7,Auto Loan,17,14,13.53,12,Standard,2580.29,36.34418955,23,Yes,41.70317224,46.27742424,Low_spent_Small_value_payments,242.6767369,0
23,Entrepreneur,29038.58,2382.881667,8,4,,7,Credit-Builder Loan,18,20,11.24,6,Poor,1583.12,36.63889315,19,Yes,110.9417046,153.8471459,High_spent_Small_value_payments,233.4993162,0
37,Doctor,16862.88,1273.24,8,8,22,7,Mortgage Loan,52,19,19.07,7,Standard,1377.71,25.13607626,18,Yes,81.80403665,103.4019004,Low_spent_Large_value_payments,212.1180629,0
29,Musician,9555.94,792.3283333,7,6,27,7,Mortgage Loan,27,18,5.72,7,Poor,3043.27,36.53011489,6,NM,44.9810863,92.65565689,!@9#%8,231.5960902,0
40,Mechanic,35917.12,2815.093333,9,6,34,4,Mortgage Loan,50,17,5.39,6,Poor,1523.8,37.45159693,18,Yes,111.5327058,96.4409772,High_spent_Medium_value_payments,323.5356503,0
16,Media_Manager,14516.4,1134.7,8,5,23,9,Mortgage Loan,60,17,16.39,6,Poor,3980.41,38.61045918,9,Yes,77.70588981,67.81792932,Low_spent_Large_value_payments,237.9461809,0
17,Architect,7225.02,453.085,10,10,30,7,Student Loan,53,12,-5.8,9,Poor,4515.94,38.31918626,7,Yes,30.08372889,0,!@9#%8,266.2089459,0
28,Developer,72503.56,5974.963333,6,8,31,9,Mortgage Loan,60,16,22.41,11,Poor,4205.6,26.71238867,14,Yes,362.8461015,51.91066032,High_spent_Large_value_payments,422.7395716,0
22,Manager,58214.12,4710.176667,7,9,30,7,Mortgage Loan,59,17,2.69,11,Poor,2215.84,36.22380555,5,Yes,183.2792584,276.2299817,Low_spent_Large_value_payments,281.5084265,0
37,Engineer,34433.18,2671.431667,5,4,19,2,Debt Consolidation Loan,9,8,17.99,10,Standard,1683.88,38.96518885,22,Yes,36.28557408,134.1886812,!@9#%8,356.6689114,0
30,Engineer,9302.125,835.1770833,7,8,17,7,Mortgage Loan,16,24,28.32,7,Poor,4056.54,32.50733827,11,Yes,34.36879649,71.59472636,Low_spent_Medium_value_payments,257.5541855,0
47,Developer,22323.28,2009.273333,0,5,9,4,Credit-Builder Loan,6,11,4.2,2,Good,533.12,36.69881939,34,No,53.86123911,177.251309,!@9#%8,239.8147852,1
22,Manager,19989.65,1563.804167,10,,21,9,Mortgage Loan,53,21,6.24,11,Poor,2083.35,33.65192644,10,Yes,94.21551872,191.3667373,!@9#%8,160.7981607,0
51,Media_Manager,123485.04,10299.42,5,5,6,3,Mortgage Loan,15,9,8.17,1,Good,1063.39,27.34370994,21,No,290.0200002,988.3874658,Low_spent_Medium_value_payments,31.53453396,1
18,Developer,30638.28,2257.19,3,5,13,3,Credit-Builder Loan,13,17,16.41,4,Standard,670.13,25.48767499,22,Yes,57.35981371,102.6071345,Low_spent_Large_value_payments,335.7520518,0
42,Media_Manager,16481.42,1514.451667,9,5,23,8,Mortgage Loan,25,28,28.12,8,Poor,4418.26,37.9646493,22,Yes,58.81112683,48.56472424,High_spent_Small_value_payments,304.0693156,0
18,Manager,18587.64,1578.97,6,8,17,10,Student Loan,35,23,12.1,12,Poor,2370.01,32.43995485,16,Yes,61.09933074,109.2388713,Low_spent_Large_value_payments,257.558798,0
49,Lawyer,12763.795,1220.649583,8,6,20,4,Student Loan,8,9,15.76,0,Standard,1472.02,28.46169802,33,No,31.04307058,95.2130764,Low_spent_Large_value_payments,265.8088114,0
19,Teacher,16868.34,1570.695,10,7,22,8,Mortgage Loan,31,19,5.36,8,Poor,2086.07,23.60295899,13,Yes,101.5057159,10000,!@9#%8,223.458806,0
41,Accountant,60218.28,5293.19,7,6,32,7,Mortgage Loan,35,20,28.2,9,Poor,4982.57,26.62800566,1,Yes,230.6266047,86.57193704,!@9#%8,452.1204582,0
47,_______,54936.2,4420.016667,4,3,6,4,Student Loan,20,12,0.9,0,Standard,1142.13,31.03931996,35,No,51201,222.3222174,Low_spent_Large_value_payments,358.0630707,0
29,Scientist,7186.5,850.875,6,10,23,7,Mortgage Loan,42,21,5.89,7,Poor,2241.6,31.10669152,18,Yes,23.63380882,95.333556,Low_spent_Small_value_payments,256.1201352,0
53,Media_Manager,21963.845,1662.320417,2,5,12,4,Mortgage Loan,3,8,5.35,2,Good,902.69,29.5980123,29,No,38.07342701,19.18624578,High_spent_Large_value_payments,348.9723689,0
20,_______,121277,9884.416667,4,1,7,4,Mortgage Loan,8,10,7.69,4,Good,867.24,33.36854682,30,No,375.3982364,795.4814069,Low_spent_Large_value_payments,87.56202331,1
28,Manager,30883.32,2311.61,6,5,8,3,Mortgage Loan,10,10,9.24,6,Standard,1891.76,25.65701645,17,Yes,50.14969839,265.5563506,Low_spent_Small_value_payments,205.4549511,0
21,Developer,53075.22,4278.935,7,8,20,7,Mortgage Loan,43,25,17.23,9,Poor,3605.94,37.44986679,13,Yes,249.877971,58.20343438,High_spent_Large_value_payments,359.8120946,0
41,Scientist,86415.56,7104.296667,5,4,16,4,Mortgage Loan,8,18,13.3,6,Standard,107.03,36.98687689,16,Yes,177.5912022,189.0286544,Low_spent_Medium_value_payments,623.80981,0
26,Media_Manager,35180.42,2695.701667,5,7,12,2,Mortgage Loan,18,-3,7.2,2,Poor,33.8,25.0124633,26,No,44.60716115,65.2454787,High_spent_Medium_value_payments,409.7175268,0
53,Accountant,24041.97,2276.4975,6,7,17,1,Credit-Builder Loan,27,18,13.03,3,Poor,655.52,23.62167871,28,Yes,18.43773655,223.8710283,!@9#%8,275.3409851,0
25,Lawyer,33940,2883.333333,3,5,3,2,Student Loan,8,2,2.82,0,Good,947.25,31.39210386,35,No,56.50278961,167.3519093,High_spent_Small_value_payments,324.4786344,1
38,Architect,11073.6,699.8,3,3,13,4,Auto Loan,10,10,8.78,2,Standard,1097.02,23.81750342,33,No,27.75764401,92.44570977,Low_spent_Small_value_payments,239.7766462,0
41,Lawyer,9299.105,1068.925417,6,7,34,7,Mortgage Loan,49,13,19.15,11,Poor,1531.05,35.0850942,12,Yes,41.63114673,12.37637981,High_spent_Large_value_payments,292.8850151,0
28,_______,27685.04,2595.086667,7,6,7,3,Credit-Builder Loan,10,14,7.46,4,Poor,1055.94,26.31400185,35,No,66.64654085,39.25987734,High_spent_Medium_value_payments,403.6022485,0
38,Journalist,9026.645,599.2204167,8,8,17,6,Student Loan,27,14,8.22,7,Poor,2018.44,31.80593464,16,Yes,31.38186539,58.19836101,Low_spent_Medium_value_payments,250.3418153,0
17,Doctor,20864.93,1484.744167,5,4,25,7,Mortgage Loan,10,8,16.04,8,Standard,1466.97,27.5643429,23,Yes,66.28873782,10000,!@9#%8,296.3359849,0
28,Lawyer,40633.86,3572.155,5,7,13,1,Home Equity Loan,15,9,7.68,1,Standard,628.11,24.07147773,22,No,19.13269618,10000,Low_spent_Large_value_payments,471.2711121,0
55,Lawyer,131254.8,11039.9,3,6,,2,Home Equity Loan,1,8,10.52,4,Poor,548.71,33.49282638,18,No,216.773941,119.2079399,High_spent_Medium_value_payments,1018.008119,0
40,Media_Manager,18397.87,1417.155833,10,9,15,7,Mortgage Loan,16,20,3.84,6,Poor,3989.46,21.98301775,4,Yes,92.29290341,154.9720259,Low_spent_Small_value_payments,184.450654,0
27,Doctor,44934.45,3898.5375,9,10,19,8,Mortgage Loan,37,20,27.58,8,Poor,3061.73,24.95250766,5,Yes,167.8022404,428.676626,Low_spent_Small_value_payments,83.37488363,0
17,Writer,37976.68,2997.723333,9,9,18,7,Student Loan,63,23,23.07,12,Poor,4505.1,23.61690491,11,Yes,148.7656992,58.49705641,High_spent_Large_value_payments,332.5095777,0
43,Musician,16431.535,1431.294583,3,3,18,4,Mortgage Loan,24,15,18.3,6,Standard,1461.64,30.3938273,27,Yes,49.67926121,86.56016483,High_spent_Small_value_payments,266.8900323,0
54,Musician,78937.1,6605.091667,3,7,7,4,Mortgage Loan,14,7,6.05,3,Good,520.56,35.51967028,38,No,174.4163438,235.0506126,Low_spent_Small_value_payments,541.0422103,0
40,Mechanic,18163.26,1787.605,4,8,26,2,Student Loan,27,12,7.52,12,Standard,1664.96,34.38927659,21,Yes,21.97885938,42.73432635,High_spent_Large_value_payments,354.0473143,0
